"ImageId","Label"
"296","7"
"297","1"
"298","4"
"299","2"
"300","0"
"301","2"
"302","1"
"303","3"
"304","6"
"305","7"
"306","2"
"307","5"
"308","2"
"309","4"
"310","0"
"311","0"
"312","7"
"313","7"
"314","8"
"315","8"
"316","3"
"317","1"
"318","2"
"319","1"
"320","5"
"321","1"
"322","1"
"323","1"
"324","3"
"325","2"
"326","6"
"327","2"
"328","3"
"329","0"
"330","1"
"331","0"
"332","1"
"333","8"
"334","4"
"335","6"
"336","0"
"337","0"
"338","3"
"339","7"
"340","1"
"341","9"
"342","6"
"343","4"
"344","1"
"345","1"
"346","3"
"347","8"
"348","2"
"349","3"
"350","4"
"351","7"
"352","1"
"353","3"
"354","2"
"355","1"
"356","4"
"357","4"
"358","3"
"359","6"
"360","1"
"361","0"
"362","1"
"363","2"
"364","6"
"365","0"
"366","2"
"367","6"
"368","3"
"369","1"
"370","0"
"371","6"
"372","6"
"373","0"
"374","1"
"375","3"
"376","2"
"377","4"
"378","0"
"379","2"
"380","4"
"381","5"
"382","2"
"383","0"
"384","5"
"385","1"
"386","1"
"387","0"
"388","2"
"389","1"
"390","1"
"391","2"
"392","1"
"393","2"
"394","1"
"395","8"
"396","3"
"397","0"
"398","1"
"399","2"
"400","4"
"401","4"
"402","8"
"403","4"
"404","3"
"405","4"
"406","6"
"407","6"
"408","0"
"409","7"
"410","0"
"411","8"
"412","4"
"413","1"
"414","0"
"415","2"
"416","4"
"417","0"
"418","0"
"419","3"
"420","0"
"421","1"
"422","2"
"423","4"
"424","0"
"425","7"
"426","7"
"427","4"
"428","1"
"429","1"
"430","7"
"431","0"
"432","5"
"433","1"
"434","1"
"435","7"
"436","1"
"437","6"
"438","3"
"439","7"
"440","1"
"441","2"
"442","2"
"443","4"
"444","7"
"445","8"
"446","2"
"447","1"
"448","2"
"449","0"
"450","7"
"451","8"
"452","4"
"453","1"
"454","1"
"455","3"
"456","1"
"457","3"
"458","7"
"459","1"
"460","1"
"461","5"
"462","5"
"463","2"
"464","3"
"465","1"
"466","6"
"467","0"
"468","1"
"469","2"
"470","8"
"471","1"
"472","1"
"473","6"
"474","1"
"475","7"
"476","3"
"477","8"
"478","0"
"479","8"
"480","7"
"481","1"
"482","6"
"483","2"
"484","1"
"485","1"
"486","7"
"487","3"
"488","8"
"489","5"
"490","7"
"491","4"
"492","8"
"493","1"
"494","3"
"495","3"
"496","6"
"497","1"
"498","3"
"499","0"
"500","2"
"501","4"
"502","3"
"503","3"
"504","9"
"505","0"
"506","2"
"507","2"
"508","7"
"509","7"
"510","0"
"511","2"
"512","1"
"513","3"
"514","0"
"515","7"
"516","7"
"517","3"
"518","4"
"519","2"
"520","0"
"521","3"
"522","7"
"523","1"
"524","6"
"525","1"
"526","8"
"527","0"
"528","7"
"529","3"
"530","2"
"531","8"
"532","1"
"533","6"
"534","1"
"535","0"
"536","7"
"537","1"
"538","6"
"539","5"
"540","7"
"541","4"
"542","2"
"543","3"
"544","6"
"545","1"
"546","0"
"547","4"
"548","1"
"549","3"
"550","6"
"551","0"
"552","4"
"553","7"
"554","2"
"555","6"
"556","8"
"557","1"
"558","3"
"559","1"
"560","7"
"561","1"
"562","7"
"563","1"
"564","7"
"565","6"
"566","2"
"567","4"
"568","1"
"569","8"
"570","8"
"571","2"
"572","1"
"573","0"
"574","4"
"575","0"
"576","1"
"577","1"
"578","6"
"579","7"
"580","1"
"581","2"
"582","1"
"583","1"
"584","7"
"585","4"
"586","0"
"587","1"
"588","0"
"589","4"
"590","0"
"591","1"
"592","7"
"593","4"
"594","0"
"595","1"
"596","1"
"597","1"
"598","1"
"599","0"
"600","6"
"601","7"
"602","2"
"603","0"
"604","4"
"605","2"
"606","0"
"607","3"
"608","1"
"609","6"
"610","3"
"611","0"
"612","1"
"613","6"
"614","0"
"615","3"
"616","3"
"617","0"
"618","0"
"619","4"
"620","5"
"621","2"
"622","0"
"623","4"
"624","6"
"625","1"
"626","0"
"627","6"
"628","1"
"629","2"
"630","1"
"631","1"
"632","0"
"633","0"
"634","4"
"635","3"
"636","1"
"637","1"
"638","7"
"639","0"
"640","5"
"641","1"
"642","1"
"643","8"
"644","8"
"645","5"
"646","1"
"647","3"
"648","7"
"649","1"
"650","4"
"651","0"
"652","0"
"653","8"
"654","5"
"655","0"
"656","2"
"657","5"
"658","7"
"659","3"
"660","4"
"661","0"
"662","1"
"663","1"
"664","3"
"665","2"
"666","1"
"667","4"
"668","1"
"669","0"
"670","1"
"671","1"
"672","7"
"673","9"
"674","0"
"675","3"
"676","2"
"677","7"
"678","1"
"679","6"
"680","1"
"681","4"
"682","8"
"683","1"
"684","1"
"685","2"
"686","4"
"687","2"
"688","5"
"689","3"
"690","6"
"691","8"
"692","0"
"693","2"
"694","1"
"695","0"
"696","7"
"697","7"
"698","0"
"699","1"
"700","1"
"701","7"
"702","6"
"703","1"
"704","7"
"705","6"
"706","8"
"707","1"
"708","4"
"709","1"
"710","1"
"711","0"
"712","8"
"713","5"
"714","2"
"715","8"
"716","0"
"717","3"
"718","1"
"719","4"
"720","3"
"721","0"
"722","2"
"723","3"
"724","4"
"725","6"
"726","4"
"727","4"
"728","0"
"729","4"
"730","5"
"731","0"
"732","9"
"733","6"
"734","5"
"735","1"
"736","1"
"737","3"
"738","7"
"739","1"
"740","3"
"741","7"
"742","2"
"743","6"
"744","5"
"745","1"
"746","6"
"747","0"
"748","6"
"749","2"
"750","1"
"751","8"
"752","8"
"753","0"
"754","7"
"755","7"
"756","1"
"757","2"
"758","3"
"759","2"
"760","2"
"761","1"
"762","3"
"763","4"
"764","1"
"765","6"
"766","2"
"767","6"
"768","0"
"769","7"
"770","6"
"771","4"
"772","3"
"773","2"
"774","1"
"775","0"
"776","9"
"777","4"
"778","2"
"779","2"
"780","6"
"781","6"
"782","0"
"783","1"
"784","7"
"785","4"
"786","7"
"787","0"
"788","4"
"789","4"
"790","7"
"791","8"
"792","3"
"793","4"
"794","1"
"795","0"
"796","0"
"797","1"
"798","3"
"799","1"
"800","1"
"801","2"
"802","3"
"803","3"
"804","2"
"805","3"
"806","5"
"807","6"
"808","2"
"809","1"
"810","5"
"811","1"
"812","8"
"813","1"
"814","8"
"815","1"
"816","0"
"817","2"
"818","1"
"819","1"
"820","1"
"821","6"
"822","2"
"823","6"
"824","8"
"825","3"
"826","1"
"827","0"
"828","1"
"829","0"
"830","4"
"831","3"
"832","1"
"833","3"
"834","7"
"835","7"
"836","8"
"837","8"
"838","4"
"839","1"
"840","6"
"841","7"
"842","5"
"843","2"
"844","0"
"845","1"
"846","2"
"847","4"
"848","0"
"849","9"
"850","0"
"851","0"
"852","7"
"853","2"
"854","2"
"855","0"
"856","1"
"857","3"
"858","4"
"859","4"
"860","4"
"861","2"
"862","8"
"863","8"
"864","1"
"865","4"
"866","7"
"867","1"
"868","1"
"869","3"
"870","2"
"871","4"
"872","7"
"873","4"
"874","3"
"875","1"
"876","8"
"877","3"
"878","4"
"879","1"
"880","3"
"881","4"
"882","2"
"883","8"
"884","0"
"885","2"
"886","4"
"887","7"
"888","2"
"889","0"
"890","7"
"891","1"
"892","2"
"893","1"
"894","3"
"895","4"
"896","7"
"897","2"
"898","6"
"899","6"
"900","0"
"901","0"
"902","3"
"903","7"
"904","3"
"905","4"
"906","3"
"907","3"
"908","2"
"909","5"
"910","1"
"911","7"
"912","2"
"913","1"
"914","4"
"915","5"
"916","3"
"917","1"
"918","0"
"919","4"
"920","4"
"921","1"
"922","0"
"923","1"
"924","2"
"925","7"
"926","2"
"927","0"
"928","8"
"929","2"
"930","1"
"931","0"
"932","2"
"933","2"
"934","1"
"935","7"
"936","4"
"937","0"
"938","1"
"939","4"
"940","3"
"941","1"
"942","4"
"943","4"
"944","1"
"945","0"
"946","4"
"947","7"
"948","7"
"949","3"
"950","3"
"951","1"
"952","7"
"953","1"
"954","3"
"955","1"
"956","1"
"957","4"
"958","8"
"959","2"
"960","4"
"961","2"
"962","3"
"963","7"
"964","0"
"965","2"
"966","8"
"967","0"
"968","7"
"969","4"
"970","1"
"971","1"
"972","2"
"973","1"
"974","4"
"975","1"
"976","2"
"977","4"
"978","6"
"979","2"
"980","8"
"981","7"
"982","1"
"983","1"
"984","1"
"985","8"
"986","1"
"987","4"
"988","8"
"989","6"
"990","1"
"991","1"
"992","1"
"993","1"
"994","4"
"995","0"
"996","4"
"997","3"
"998","1"
"999","2"
"1000","3"
"1001","3"
"1002","2"
"1003","1"
"1004","5"
"1005","7"
"1006","7"
"1007","2"
"1008","4"
"1009","1"
"1010","7"
"1011","1"
"1012","0"
"1013","2"
"1014","5"
"1015","4"
"1016","2"
"1017","1"
"1018","7"
"1019","7"
"1020","6"
"1021","7"
"1022","1"
"1023","5"
"1024","0"
"1025","3"
"1026","1"
"1027","5"
"1028","0"
"1029","2"
"1030","1"
"1031","4"
"1032","0"
"1033","7"
"1034","7"
"1035","1"
"1036","1"
"1037","6"
"1038","3"
"1039","7"
"1040","0"
"1041","1"
"1042","7"
"1043","1"
"1044","6"
"1045","1"
"1046","3"
"1047","5"
"1048","2"
"1049","7"
"1050","3"
"1051","0"
"1052","2"
"1053","8"
"1054","7"
"1055","1"
"1056","3"
"1057","3"
"1058","0"
"1059","4"
"1060","6"
"1061","4"
"1062","4"
"1063","3"
"1064","7"
"1065","0"
"1066","2"
"1067","4"
"1068","1"
"1069","3"
"1070","0"
"1071","0"
"1072","4"
"1073","0"
"1074","4"
"1075","3"
"1076","1"
"1077","2"
"1078","1"
"1079","3"
"1080","3"
"1081","0"
"1082","5"
"1083","0"
"1084","0"
"1085","3"
"1086","7"
"1087","1"
"1088","2"
"1089","3"
"1090","0"
"1091","3"
"1092","2"
"1093","3"
"1094","0"
"1095","3"
"1096","6"
"1097","4"
"1098","3"
"1099","0"
"1100","4"
"1101","2"
"1102","7"
"1103","1"
"1104","1"
"1105","6"
"1106","3"
"1107","9"
"1108","3"
"1109","1"
"1110","4"
"1111","4"
"1112","2"
"1113","1"
"1114","7"
"1115","0"
"1116","4"
"1117","3"
"1118","4"
"1119","1"
"1120","2"
"1121","9"
"1122","3"
"1123","2"
"1124","7"
"1125","2"
"1126","3"
"1127","2"
"1128","1"
"1129","4"
"1130","8"
"1131","2"
"1132","2"
"1133","1"
"1134","0"
"1135","7"
"1136","1"
"1137","1"
"1138","9"
"1139","3"
"1140","2"
"1141","4"
"1142","1"
"1143","0"
"1144","6"
"1145","4"
"1146","4"
"1147","7"
"1148","7"
"1149","0"
"1150","3"
"1151","1"
"1152","1"
"1153","2"
"1154","1"
"1155","1"
"1156","6"
"1157","1"
"1158","3"
"1159","1"
"1160","7"
"1161","1"
"1162","1"
"1163","2"
"1164","1"
"1165","6"
"1166","6"
"1167","0"
"1168","4"
"1169","5"
"1170","4"
"1171","4"
"1172","0"
"1173","0"
"1174","1"
"1175","4"
"1176","0"
"1177","4"
"1178","7"
"1179","5"
"1180","1"
"1181","2"
"1182","2"
"1183","8"
"1184","1"
"1185","3"
"1186","7"
"1187","1"
"1188","3"
"1189","4"
"1190","3"
"1191","2"
"1192","7"
"1193","5"
"1194","1"
"1195","1"
"1196","1"
"1197","0"
"1198","5"
"1199","4"
"1200","2"
"1201","7"
"1202","6"
"1203","2"
"1204","0"
"1205","0"
"1206","7"
"1207","3"
"1208","2"
"1209","1"
"1210","2"
"1211","0"
"1212","1"
"1213","3"
"1214","1"
"1215","4"
"1216","6"
"1217","9"
"1218","4"
"1219","2"
"1220","2"
"1221","1"
"1222","3"
"1223","6"
"1224","4"
"1225","4"
"1226","1"
"1227","3"
"1228","1"
"1229","7"
"1230","1"
"1231","4"
"1232","5"
"1233","4"
"1234","0"
"1235","2"
"1236","3"
"1237","4"
"1238","3"
"1239","3"
"1240","0"
"1241","3"
"1242","1"
"1243","1"
"1244","1"
"1245","6"
"1246","1"
"1247","3"
"1248","0"
"1249","4"
"1250","2"
"1251","0"
"1252","0"
"1253","3"
"1254","2"
"1255","1"
"1256","1"
"1257","7"
"1258","5"
"1259","3"
"1260","3"
"1261","7"
"1262","1"
"1263","5"
"1264","4"
"1265","1"
"1266","3"
"1267","5"
"1268","8"
"1269","1"
"1270","5"
"1271","2"
"1272","1"
"1273","1"
"1274","3"
"1275","1"
"1276","1"
"1277","3"
"1278","1"
"1279","1"
"1280","4"
"1281","1"
"1282","1"
"1283","9"
"1284","7"
"1285","0"
"1286","7"
"1287","7"
"1288","6"
"1289","3"
"1290","7"
"1291","1"
"1292","0"
"1293","6"
"1294","2"
"1295","0"
"1296","3"
"1297","4"
"1298","0"
"1299","1"
"1300","3"
"1301","0"
"1302","4"
"1303","4"
"1304","0"
"1305","1"
"1306","5"
"1307","3"
"1308","6"
"1309","4"
"1310","4"
"1311","1"
"1312","7"
"1313","2"
"1314","3"
"1315","5"
"1316","4"
"1317","0"
"1318","3"
"1319","7"
"1320","7"
"1321","1"
"1322","4"
"1323","7"
"1324","4"
"1325","0"
"1326","3"
"1327","1"
"1328","1"
"1329","7"
"1330","2"
"1331","2"
"1332","1"
"1333","7"
"1334","6"
"1335","9"
"1336","7"
"1337","2"
"1338","4"
"1339","1"
"1340","1"
"1341","2"
"1342","7"
"1343","1"
"1344","4"
"1345","8"
"1346","6"
"1347","1"
"1348","0"
"1349","6"
"1350","1"
"1351","7"
"1352","1"
"1353","7"
"1354","1"
"1355","4"
"1356","4"
"1357","1"
"1358","1"
"1359","0"
"1360","1"
"1361","2"
"1362","6"
"1363","2"
"1364","7"
"1365","1"
"1366","0"
"1367","5"
"1368","1"
"1369","5"
"1370","6"
"1371","4"
"1372","4"
"1373","1"
"1374","3"
"1375","2"
"1376","1"
"1377","3"
"1378","1"
"1379","0"
"1380","1"
"1381","4"
"1382","2"
"1383","4"
"1384","3"
"1385","4"
"1386","0"
"1387","2"
"1388","0"
"1389","6"
"1390","1"
"1391","1"
"1392","7"
"1393","2"
"1394","4"
"1395","2"
"1396","7"
"1397","7"
"1398","5"
"1399","1"
"1400","1"
"1401","4"
"1402","3"
"1403","1"
"1404","3"
"1405","2"
"1406","5"
"1407","0"
"1408","0"
"1409","0"
"1410","4"
"1411","7"
"1412","2"
"1413","4"
"1414","7"
"1415","1"
"1416","0"
"1417","1"
"1418","7"
"1419","1"
"1420","6"
"1421","4"
"1422","4"
"1423","6"
"1424","3"
"1425","7"
"1426","5"
"1427","1"
"1428","1"
"1429","4"
"1430","1"
"1431","4"
"1432","1"
"1433","4"
"1434","6"
"1435","1"
"1436","8"
"1437","4"
"1438","7"
"1439","1"
"1440","1"
"1441","4"
"1442","3"
"1443","2"
"1444","0"
"1445","3"
"1446","4"
"1447","7"
"1448","7"
"1449","8"
"1450","2"
"1451","4"
"1452","6"
"1453","1"
"1454","7"
"1455","4"
"1456","6"
"1457","1"
"1458","1"
"1459","2"
"1460","6"
"1461","6"
"1462","6"
"1463","8"
"1464","4"
"1465","5"
"1466","2"
"1467","1"
"1468","7"
"1469","6"
"1470","9"
"1471","1"
"1472","3"
"1473","7"
"1474","0"
"1475","1"
"1476","1"
"1477","1"
"1478","7"
"1479","4"
"1480","0"
"1481","6"
"1482","5"
"1483","8"
"1484","7"
"1485","1"
"1486","7"
"1487","1"
"1488","8"
"1489","3"
"1490","1"
"1491","0"
"1492","2"
"1493","4"
"1494","2"
"1495","3"
"1496","6"
"1497","3"
"1498","7"
"1499","1"
"1500","4"
"1501","1"
"1502","9"
"1503","1"
"1504","3"
"1505","1"
"1506","2"
"1507","7"
"1508","8"
"1509","2"
"1510","5"
"1511","7"
"1512","1"
"1513","7"
"1514","0"
"1515","7"
"1516","2"
"1517","7"
"1518","4"
"1519","4"
"1520","4"
"1521","3"
"1522","2"
"1523","3"
"1524","2"
"1525","1"
"1526","4"
"1527","1"
"1528","4"
"1529","1"
"1530","1"
"1531","2"
"1532","6"
"1533","3"
"1534","0"
"1535","1"
"1536","1"
"1537","5"
"1538","4"
"1539","3"
"1540","3"
"1541","1"
"1542","1"
"1543","1"
"1544","7"
"1545","1"
"1546","8"
"1547","4"
"1548","0"
"1549","7"
"1550","1"
"1551","3"
"1552","1"
"1553","1"
"1554","0"
"1555","7"
"1556","3"
"1557","7"
"1558","0"
"1559","0"
"1560","4"
"1561","8"
"1562","1"
"1563","6"
"1564","1"
"1565","4"
"1566","7"
"1567","4"
"1568","7"
"1569","5"
"1570","4"
"1571","1"
"1572","5"
"1573","3"
"1574","1"
"1575","0"
"1576","1"
"1577","0"
"1578","5"
"1579","1"
"1580","7"
"1581","4"
"1582","7"
"1583","4"
"1584","1"
"1585","7"
"1586","7"
"1587","4"
"1588","3"
"1589","0"
"1590","1"
"1591","3"
"1592","1"
"1593","1"
"1594","3"
"1595","8"
"1596","3"
"1597","6"
"1598","6"
"1599","1"
"1600","1"
"1601","2"
"1602","2"
"1603","3"
"1604","2"
"1605","3"
"1606","3"
"1607","7"
"1608","1"
"1609","1"
"1610","1"
"1611","0"
"1612","3"
"1613","1"
"1614","1"
"1615","1"
"1616","0"
"1617","4"
"1618","6"
"1619","8"
"1620","0"
"1621","0"
"1622","1"
"1623","5"
"1624","0"
"1625","7"
"1626","7"
"1627","3"
"1628","4"
"1629","4"
"1630","0"
"1631","8"
"1632","4"
"1633","0"
"1634","3"
"1635","1"
"1636","0"
"1637","6"
"1638","1"
"1639","1"
"1640","2"
"1641","2"
"1642","4"
"1643","9"
"1644","1"
"1645","1"
"1646","0"
"1647","0"
"1648","4"
"1649","4"
"1650","2"
"1651","2"
"1652","2"
"1653","4"
"1654","1"
"1655","2"
"1656","7"
"1657","1"
"1658","2"
"1659","2"
"1660","1"
"1661","0"
"1662","7"
"1663","5"
"1664","3"
"1665","1"
"1666","4"
"1667","1"
"1668","7"
"1669","6"
"1670","1"
"1671","4"
"1672","1"
"1673","4"
"1674","4"
"1675","7"
"1676","7"
"1677","2"
"1678","3"
"1679","0"
"1680","1"
"1681","3"
"1682","4"
"1683","4"
"1684","0"
"1685","7"
"1686","7"
"1687","6"
"1688","4"
"1689","7"
"1690","2"
"1691","0"
"1692","4"
"1693","5"
"1694","6"
"1695","3"
"1696","3"
"1697","0"
"1698","2"
"1699","1"
"1700","4"
"1701","2"
"1702","0"
"1703","1"
"1704","0"
"1705","7"
"1706","1"
"1707","2"
"1708","1"
"1709","4"
"1710","1"
"1711","1"
"1712","7"
"1713","4"
"1714","4"
"1715","4"
"1716","3"
"1717","1"
"1718","1"
"1719","0"
"1720","1"
"1721","4"
"1722","6"
"1723","5"
"1724","0"
"1725","3"
"1726","4"
"1727","2"
"1728","1"
"1729","0"
"1730","3"
"1731","3"
"1732","1"
"1733","1"
"1734","1"
"1735","2"
"1736","0"
"1737","6"
"1738","4"
"1739","6"
"1740","0"
"1741","1"
"1742","2"
"1743","3"
"1744","1"
"1745","0"
"1746","1"
"1747","4"
"1748","1"
"1749","0"
"1750","6"
"1751","8"
"1752","1"
"1753","2"
"1754","2"
"1755","3"
"1756","2"
"1757","0"
"1758","3"
"1759","1"
"1760","3"
"1761","6"
"1762","3"
"1763","1"
"1764","1"
"1765","3"
"1766","2"
"1767","6"
"1768","3"
"1769","3"
"1770","5"
"1771","2"
"1772","2"
"1773","5"
"1774","0"
"1775","1"
"1776","1"
"1777","3"
"1778","4"
"1779","5"
"1780","5"
"1781","1"
"1782","2"
"1783","1"
"1784","4"
"1785","5"
"1786","2"
"1787","5"
"1788","6"
"1789","2"
"1790","0"
"1791","7"
"1792","0"
"1793","5"
"1794","0"
"1795","0"
"1796","1"
"1797","0"
"1798","4"
"1799","6"
"1800","0"
"1801","3"
"1802","4"
"1803","1"
"1804","1"
"1805","9"
"1806","2"
"1807","2"
"1808","3"
"1809","1"
"1810","6"
"1811","1"
"1812","1"
"1813","5"
"1814","1"
"1815","1"
"1816","1"
"1817","2"
"1818","7"
"1819","2"
"1820","4"
"1821","3"
"1822","1"
"1823","1"
"1824","3"
"1825","1"
"1826","4"
"1827","1"
"1828","3"
"1829","6"
"1830","0"
"1831","1"
"1832","1"
"1833","6"
"1834","6"
"1835","3"
"1836","1"
"1837","4"
"1838","0"
"1839","7"
"1840","4"
"1841","3"
"1842","2"
"1843","3"
"1844","4"
"1845","5"
"1846","1"
"1847","1"
"1848","3"
"1849","1"
"1850","7"
"1851","0"
"1852","2"
"1853","4"
"1854","3"
"1855","0"
"1856","1"
"1857","7"
"1858","2"
"1859","1"
"1860","1"
"1861","2"
"1862","5"
"1863","4"
"1864","5"
"1865","7"
"1866","1"
"1867","7"
"1868","4"
"1869","7"
"1870","0"
"1871","1"
"1872","3"
"1873","1"
"1874","4"
"1875","0"
"1876","6"
"1877","4"
"1878","4"
"1879","7"
"1880","7"
"1881","4"
"1882","4"
"1883","6"
"1884","7"
"1885","4"
"1886","0"
"1887","1"
"1888","6"
"1889","6"
"1890","7"
"1891","3"
"1892","3"
"1893","1"
"1894","5"
"1895","3"
"1896","7"
"1897","2"
"1898","1"
"1899","1"
"1900","1"
"1901","5"
"1902","0"
"1903","3"
"1904","2"
"1905","1"
"1906","7"
"1907","0"
"1908","3"
"1909","4"
"1910","6"
"1911","1"
"1912","6"
"1913","5"
"1914","5"
"1915","4"
"1916","1"
"1917","4"
"1918","7"
"1919","4"
"1920","7"
"1921","1"
"1922","0"
"1923","1"
"1924","2"
"1925","0"
"1926","4"
"1927","8"
"1928","1"
"1929","0"
"1930","7"
"1931","3"
"1932","1"
"1933","2"
"1934","1"
"1935","3"
"1936","3"
"1937","8"
"1938","1"
"1939","1"
"1940","1"
"1941","1"
"1942","1"
"1943","0"
"1944","8"
"1945","1"
"1946","7"
"1947","8"
"1948","7"
"1949","0"
"1950","2"
"1951","7"
"1952","3"
"1953","5"
"1954","5"
"1955","7"
"1956","7"
"1957","6"
"1958","7"
"1959","1"
"1960","6"
"1961","4"
"1962","3"
"1963","2"
"1964","6"
"1965","6"
"1966","9"
"1967","0"
"1968","7"
"1969","1"
"1970","1"
"1971","7"
"1972","0"
"1973","7"
"1974","4"
"1975","4"
"1976","3"
"1977","2"
"1978","3"
"1979","2"
"1980","1"
"1981","2"
"1982","3"
"1983","0"
"1984","4"
"1985","7"
"1986","1"
"1987","3"
"1988","1"
"1989","6"
"1990","2"
"1991","1"
"1992","7"
"1993","0"
"1994","7"
"1995","1"
"1996","2"
"1997","6"
"1998","7"
"1999","4"
"2000","2"
"2001","8"
"2002","4"
"2003","3"
"2004","0"
"2005","2"
"2006","3"
"2007","1"
"2008","7"
"2009","1"
"2010","4"
"2011","3"
"2012","1"
"2013","8"
"2014","5"
"2015","4"
"2016","0"
"2017","6"
"2018","7"
"2019","2"
"2020","1"
"2021","3"
"2022","1"
"2023","6"
"2024","3"
"2025","0"
"2026","8"
"2027","4"
"2028","7"
"2029","1"
"2030","0"
"2031","4"
"2032","3"
"2033","1"
"2034","2"
"2035","5"
"2036","2"
"2037","7"
"2038","1"
"2039","1"
"2040","4"
"2041","6"
"2042","3"
"2043","8"
"2044","6"
"2045","1"
"2046","1"
"2047","0"
"2048","1"
"2049","4"
"2050","1"
"2051","1"
"2052","6"
"2053","1"
"2054","7"
"2055","0"
"2056","1"
"2057","7"
"2058","7"
"2059","5"
"2060","1"
"2061","2"
"2062","1"
"2063","2"
"2064","0"
"2065","1"
"2066","5"
"2067","0"
"2068","6"
"2069","0"
"2070","1"
"2071","1"
"2072","1"
"2073","1"
"2074","8"
"2075","6"
"2076","2"
"2077","8"
"2078","0"
"2079","6"
"2080","3"
"2081","3"
"2082","7"
"2083","1"
"2084","4"
"2085","7"
"2086","7"
"2087","1"
"2088","3"
"2089","8"
"2090","3"
"2091","0"
"2092","1"
"2093","4"
"2094","0"
"2095","6"
"2096","3"
"2097","7"
"2098","1"
"2099","0"
"2100","1"
"2101","2"
"2102","3"
"2103","4"
"2104","7"
"2105","5"
"2106","7"
"2107","4"
"2108","7"
"2109","5"
"2110","0"
"2111","4"
"2112","1"
"2113","0"
"2114","8"
"2115","1"
"2116","6"
"2117","7"
"2118","0"
"2119","1"
"2120","4"
"2121","7"
"2122","1"
"2123","0"
"2124","2"
"2125","3"
"2126","0"
"2127","1"
"2128","7"
"2129","0"
"2130","0"
"2131","7"
"2132","3"
"2133","1"
"2134","1"
"2135","0"
"2136","0"
"2137","0"
"2138","3"
"2139","3"
