"ImageId","Label"
"454","1"
"455","3"
"456","6"
"457","6"
"458","7"
"459","1"
"460","7"
"461","5"
"462","4"
"463","6"
"464","3"
"465","1"
"466","6"
"467","0"
"468","8"
"469","2"
"470","8"
"471","1"
"472","8"
"473","6"
"474","1"
"475","7"
"476","6"
"477","2"
"478","0"
"479","5"
"480","7"
"481","1"
"482","6"
"483","6"
"484","7"
"485","1"
"486","7"
"487","7"
"488","8"
"489","6"
"490","8"
"491","4"
"492","3"
"493","1"
"494","5"
"495","3"
"496","6"
"497","1"
"498","3"
"499","3"
"500","8"
"501","9"
"502","3"
"503","8"
"504","8"
"505","7"
"506","6"
"507","2"
"508","7"
"509","4"
"510","0"
"511","6"
"512","1"
"513","5"
"514","0"
"515","7"
"516","7"
"517","3"
"518","4"
"519","2"
"520","2"
"521","2"
"522","8"
"523","1"
"524","6"
"525","1"
"526","9"
"527","2"
"528","7"
"529","5"
"530","2"
"531","9"
"532","1"
"533","6"
"534","1"
"535","7"
"536","3"
"537","1"
"538","6"
"539","9"
"540","2"
"541","9"
"542","6"
"543","9"
"544","6"
"545","1"
"546","0"
"547","9"
"548","8"
"549","3"
"550","6"
"551","0"
"552","4"
"553","8"
"554","2"
"555","6"
"556","8"
"557","1"
"558","3"
"559","8"
"560","7"
"561","1"
"562","7"
"563","8"
"564","7"
"565","6"
"566","2"
"567","6"
"568","7"
"569","8"
"570","8"
"571","7"
"572","6"
"573","0"
"574","4"
"575","0"
"576","3"
"577","1"
"578","6"
"579","7"
"580","1"
"581","2"
"582","1"
"583","1"
"584","7"
"585","5"
"586","0"
"587","1"
"588","0"
"589","4"
"590","6"
"591","1"
"592","7"
"593","4"
"594","0"
"595","9"
"596","1"
"597","1"
"598","1"
"599","0"
"600","4"
"601","7"
"602","6"
"603","0"
"604","6"
"605","2"
"606","6"
"607","4"
"608","1"
"609","6"
"610","5"
"611","0"
"612","1"
"613","6"
"614","0"
"615","3"
"616","3"
"617","2"
"618","0"
"619","9"
"620","5"
"621","6"
"622","0"
"623","4"
"624","6"
"625","1"
"626","6"
"627","8"
"628","6"
"629","2"
"630","8"
"631","1"
"632","0"
"633","0"
"634","9"
"635","4"
"636","1"
"637","1"
"638","7"
"639","0"
"640","4"
"641","1"
"642","6"
"643","8"
"644","8"
"645","5"
"646","6"
"647","3"
"648","7"
"649","1"
"650","4"
"651","0"
"652","0"
"653","8"
"654","5"
"655","0"
"656","6"
"657","5"
"658","7"
"659","3"
"660","6"
"661","0"
"662","1"
"663","1"
"664","6"
"665","2"
"666","6"
"667","4"
"668","1"
"669","0"
"670","5"
"671","1"
"672","7"
"673","6"
"674","0"
"675","3"
"676","6"
"677","7"
"678","1"
"679","6"
"680","7"
"681","4"
"682","8"
"683","1"
"684","8"
"685","2"
"686","4"
"687","2"
"688","5"
"689","5"
"690","6"
"691","3"
"692","6"
"693","8"
"694","1"
"695","8"
"696","2"
"697","7"
"698","0"
"699","1"
"700","7"
"701","7"
"702","6"
"703","7"
"704","7"
"705","2"
"706","8"
"707","8"
"708","9"
"709","8"
"710","8"
"711","0"
"712","8"
"713","5"
"714","2"
"715","8"
"716","0"
"717","5"
"718","7"
"719","4"
"720","3"
"721","4"
"722","2"
"723","3"
"724","6"
"725","6"
"726","4"
"727","4"
"728","3"
"729","6"
"730","5"
"731","0"
"732","9"
"733","6"
"734","5"
"735","1"
"736","1"
"737","3"
"738","4"
"739","1"
"740","3"
"741","9"
"742","6"
"743","6"
"744","5"
"745","7"
"746","6"
"747","0"
"748","6"
"749","6"
"750","1"
"751","9"
"752","6"
"753","4"
"754","4"
"755","6"
"756","6"
"757","2"
"758","3"
"759","8"
"760","6"
"761","5"
"762","6"
"763","4"
"764","1"
"765","6"
"766","2"
"767","6"
"768","0"
"769","7"
"770","2"
"771","4"
"772","8"
"773","2"
"774","1"
"775","6"
"776","9"
"777","4"
"778","2"
"779","2"
"780","6"
"781","6"
"782","0"
"783","8"
"784","4"
"785","9"
"786","7"
"787","0"
"788","4"
"789","6"
"790","8"
"791","8"
"792","3"
"793","6"
"794","1"
"795","0"
"796","0"
"797","1"
"798","3"
"799","1"
"800","6"
"801","2"
"802","3"
"803","3"
"804","2"
"805","3"
"806","5"
"807","6"
"808","2"
"809","1"
"810","5"
"811","8"
"812","7"
"813","1"
"814","8"
"815","1"
"816","6"
"817","2"
"818","1"
"819","8"
"820","1"
"821","6"
"822","6"
"823","6"
"824","8"
"825","1"
"826","7"
"827","0"
"828","1"
"829","0"
"830","9"
"831","5"
"832","8"
"833","3"
"834","7"
"835","7"
"836","8"
"837","6"
"838","4"
"839","1"
"840","6"
"841","7"
"842","5"
"843","6"
"844","0"
"845","1"
"846","2"
"847","9"
"848","0"
"849","4"
"850","0"
"851","0"
"852","7"
"853","6"
"854","2"
"855","0"
"856","6"
"857","3"
"858","6"
"859","9"
"860","6"
"861","6"
"862","7"
"863","6"
"864","1"
"865","6"
"866","7"
"867","6"
"868","8"
"869","3"
"870","2"
"871","4"
"872","9"
"873","4"
"874","6"
"875","5"
"876","9"
"877","3"
"878","4"
"879","8"
"880","5"
"881","4"
"882","2"
"883","8"
"884","0"
"885","2"
"886","2"
"887","7"
"888","6"
"889","0"
"890","7"
"891","1"
"892","2"
"893","1"
"894","2"
"895","8"
"896","7"
"897","2"
"898","6"
"899","6"
"900","0"
"901","0"
"902","6"
"903","9"
"904","6"
"905","4"
"906","3"
"907","3"
"908","6"
"909","5"
"910","1"
"911","7"
"912","2"
"913","7"
"914","6"
"915","5"
"916","4"
"917","8"
"918","0"
"919","6"
"920","4"
"921","1"
"922","0"
"923","8"
"924","2"
"925","7"
"926","2"
"927","5"
"928","8"
"929","2"
"930","8"
"931","3"
"932","2"
"933","2"
"934","1"
"935","7"
"936","6"
"937","0"
"938","1"
"939","7"
"940","8"
"941","8"
"942","9"
"943","9"
"944","1"
"945","0"
"946","6"
"947","7"
"948","6"
"949","8"
"950","3"
"951","7"
"952","7"
"953","1"
"954","3"
"955","8"
"956","1"
"957","9"
"958","8"
"959","2"
"960","4"
"961","2"
"962","3"
"963","7"
"964","0"
"965","6"
"966","7"
"967","6"
"968","7"
"969","9"
"970","1"
"971","7"
"972","2"
"973","3"
"974","9"
"975","9"
"976","2"
"977","4"
"978","6"
"979","2"
"980","9"
"981","7"
"982","8"
"983","1"
"984","1"
"985","6"
"986","8"
"987","4"
"988","8"
"989","6"
"990","1"
"991","8"
"992","1"
"993","1"
"994","6"
"995","0"
"996","6"
"997","3"
"998","8"
"999","2"
"1000","3"
"1001","3"
"1002","8"
"1003","3"
"1004","8"
"1005","7"
"1006","4"
"1007","6"
"1008","9"
"1009","6"
"1010","7"
"1011","6"
"1012","6"
"1013","2"
"1014","6"
"1015","4"
"1016","2"
"1017","9"
"1018","2"
"1019","2"
"1020","6"
"1021","9"
"1022","1"
"1023","8"
"1024","0"
"1025","3"
"1026","3"
"1027","5"
"1028","0"
"1029","2"
"1030","7"
"1031","4"
"1032","0"
"1033","7"
"1034","7"
"1035","1"
"1036","1"
"1037","6"
"1038","3"
"1039","7"
"1040","0"
"1041","8"
"1042","7"
"1043","1"
"1044","6"
"1045","8"
"1046","6"
"1047","5"
"1048","2"
"1049","7"
"1050","3"
"1051","6"
"1052","2"
"1053","6"
"1054","7"
"1055","1"
"1056","8"
"1057","8"
"1058","6"
"1059","6"
"1060","6"
"1061","9"
"1062","4"
"1063","2"
"1064","6"
"1065","6"
"1066","2"
"1067","4"
"1068","1"
"1069","5"
"1070","0"
"1071","0"
"1072","6"
"1073","0"
"1074","6"
"1075","2"
"1076","1"
"1077","8"
"1078","4"
"1079","3"
"1080","2"
"1081","0"
"1082","5"
"1083","0"
"1084","0"
"1085","3"
"1086","6"
"1087","1"
"1088","6"
"1089","3"
"1090","0"
"1091","3"
"1092","2"
"1093","3"
"1094","0"
"1095","3"
"1096","2"
"1097","9"
"1098","2"
"1099","0"
"1100","4"
"1101","6"
"1102","7"
"1103","1"
"1104","6"
"1105","6"
"1106","3"
"1107","9"
"1108","5"
"1109","1"
"1110","4"
"1111","4"
"1112","6"
"1113","1"
"1114","8"
"1115","0"
"1116","9"
"1117","3"
"1118","4"
"1119","1"
"1120","1"
"1121","6"
"1122","3"
"1123","2"
"1124","7"
"1125","7"
"1126","6"
"1127","2"
"1128","1"
"1129","4"
"1130","8"
"1131","2"
"1132","2"
"1133","8"
"1134","6"
"1135","6"
"1136","8"
"1137","1"
"1138","8"
"1139","5"
"1140","6"
"1141","9"
"1142","5"
"1143","6"
"1144","6"
"1145","4"
"1146","6"
"1147","7"
"1148","9"
"1149","0"
"1150","3"
"1151","1"
"1152","8"
"1153","6"
"1154","1"
"1155","7"
"1156","2"
"1157","8"
"1158","3"
"1159","1"
"1160","7"
"1161","9"
"1162","8"
"1163","6"
"1164","1"
"1165","4"
"1166","4"
"1167","0"
"1168","6"
"1169","6"
"1170","6"
"1171","9"
"1172","6"
"1173","0"
"1174","6"
"1175","9"
"1176","5"
"1177","4"
"1178","9"
"1179","5"
"1180","1"
"1181","6"
"1182","2"
"1183","8"
"1184","8"
"1185","4"
"1186","4"
"1187","1"
"1188","3"
"1189","4"
"1190","3"
"1191","2"
"1192","3"
"1193","5"
"1194","1"
"1195","8"
"1196","1"
"1197","0"
"1198","6"
"1199","9"
"1200","6"
"1201","7"
"1202","5"
"1203","2"
"1204","0"
"1205","4"
"1206","7"
"1207","8"
"1208","2"
"1209","1"
"1210","6"
"1211","0"
"1212","5"
"1213","3"
"1214","6"
"1215","9"
"1216","6"
"1217","6"
"1218","9"
"1219","2"
"1220","2"
"1221","1"
"1222","3"
"1223","6"
"1224","6"
"1225","6"
"1226","1"
"1227","2"
"1228","1"
"1229","7"
"1230","1"
"1231","4"
"1232","5"
"1233","4"
"1234","6"
"1235","6"
"1236","5"
"1237","2"
"1238","5"
"1239","3"
"1240","6"
"1241","3"
"1242","1"
"1243","8"
"1244","4"
"1245","4"
"1246","7"
"1247","6"
"1248","5"
"1249","4"
"1250","2"
"1251","3"
"1252","0"
"1253","6"
"1254","6"
"1255","1"
"1256","6"
"1257","4"
"1258","9"
"1259","6"
"1260","6"
"1261","7"
"1262","1"
"1263","5"
"1264","9"
"1265","8"
"1266","3"
"1267","5"
"1268","9"
"1269","1"
"1270","5"
"1271","2"
"1272","1"
"1273","8"
"1274","2"
"1275","8"
"1276","8"
"1277","3"
"1278","8"
"1279","1"
"1280","6"
"1281","1"
"1282","1"
"1283","8"
"1284","7"
"1285","0"
"1286","7"
"1287","7"
"1288","6"
"1289","3"
"1290","7"
"1291","1"
"1292","0"
"1293","6"
"1294","6"
"1295","0"
"1296","3"
"1297","6"
"1298","8"
"1299","1"
"1300","3"
"1301","6"
"1302","4"
"1303","6"
"1304","0"
"1305","7"
"1306","5"
"1307","7"
"1308","6"
"1309","6"
"1310","6"
"1311","1"
"1312","6"
"1313","6"
"1314","3"
"1315","6"
"1316","4"
"1317","0"
"1318","3"
"1319","6"
"1320","7"
"1321","7"
"1322","4"
"1323","7"
"1324","6"
"1325","0"
"1326","3"
"1327","7"
"1328","1"
"1329","6"
"1330","2"
"1331","6"
"1332","7"
"1333","7"
"1334","6"
"1335","9"
"1336","7"
"1337","2"
"1338","4"
"1339","1"
"1340","1"
"1341","7"
"1342","7"
"1343","6"
"1344","4"
"1345","9"
"1346","6"
"1347","1"
"1348","0"
"1349","6"
"1350","7"
"1351","7"
"1352","8"
"1353","6"
"1354","1"
"1355","4"
"1356","6"
"1357","8"
"1358","8"
"1359","0"
"1360","8"
"1361","3"
"1362","6"
"1363","8"
"1364","7"
"1365","1"
"1366","0"
"1367","3"
"1368","1"
"1369","5"
"1370","8"
"1371","4"
"1372","9"
"1373","4"
"1374","3"
"1375","2"
"1376","1"
"1377","3"
"1378","1"
"1379","0"
"1380","2"
"1381","9"
"1382","2"
"1383","5"
"1384","6"
"1385","6"
"1386","6"
"1387","8"
"1388","0"
"1389","6"
"1390","1"
"1391","6"
"1392","7"
"1393","6"
"1394","4"
"1395","2"
"1396","7"
"1397","6"
"1398","8"
"1399","1"
"1400","1"
"1401","6"
"1402","3"
"1403","5"
"1404","3"
"1405","2"
"1406","5"
"1407","0"
"1408","6"
"1409","0"
"1410","8"
"1411","7"
"1412","2"
"1413","6"
"1414","7"
"1415","2"
"1416","0"
"1417","1"
"1418","9"
"1419","1"
"1420","6"
"1421","9"
"1422","9"
"1423","6"
"1424","7"
"1425","7"
"1426","5"
"1427","1"
"1428","1"
"1429","4"
"1430","4"
"1431","8"
"1432","1"
"1433","6"
"1434","6"
"1435","1"
"1436","6"
"1437","4"
"1438","8"
"1439","2"
"1440","8"
"1441","6"
"1442","3"
"1443","2"
"1444","6"
"1445","3"
"1446","6"
"1447","7"
"1448","7"
"1449","8"
"1450","2"
"1451","9"
"1452","6"
"1453","4"
"1454","2"
"1455","4"
"1456","6"
"1457","1"
"1458","1"
"1459","6"
"1460","3"
"1461","6"
"1462","8"
"1463","8"
"1464","4"
"1465","9"
"1466","7"
"1467","1"
"1468","7"
"1469","6"
"1470","9"
"1471","1"
"1472","3"
"1473","7"
"1474","0"
"1475","9"
"1476","1"
"1477","7"
"1478","8"
"1479","9"
"1480","0"
"1481","5"
"1482","8"
"1483","4"
"1484","7"
"1485","1"
"1486","9"
"1487","1"
"1488","8"
"1489","4"
"1490","7"
"1491","0"
"1492","2"
"1493","9"
"1494","2"
"1495","6"
"1496","6"
"1497","3"
"1498","7"
"1499","1"
"1500","4"
"1501","1"
"1502","4"
"1503","1"
"1504","3"
"1505","1"
"1506","6"
"1507","7"
"1508","6"
"1509","6"
"1510","6"
"1511","8"
"1512","1"
"1513","7"
"1514","0"
"1515","7"
"1516","2"
"1517","6"
"1518","6"
"1519","4"
"1520","9"
"1521","3"
"1522","2"
"1523","3"
"1524","2"
"1525","1"
"1526","4"
"1527","1"
"1528","9"
"1529","1"
"1530","8"
"1531","2"
"1532","6"
"1533","3"
"1534","6"
"1535","1"
"1536","8"
"1537","5"
"1538","6"
"1539","3"
"1540","3"
"1541","7"
"1542","1"
"1543","8"
"1544","9"
"1545","1"
"1546","8"
"1547","4"
"1548","7"
"1549","7"
"1550","1"
"1551","3"
"1552","7"
"1553","1"
"1554","0"
"1555","7"
"1556","3"
"1557","9"
"1558","0"
"1559","6"
"1560","6"
"1561","9"
"1562","7"
"1563","6"
"1564","1"
"1565","4"
"1566","7"
"1567","6"
"1568","7"
"1569","8"
"1570","4"
"1571","8"
"1572","6"
"1573","3"
"1574","1"
"1575","7"
"1576","1"
"1577","0"
"1578","5"
"1579","8"
"1580","7"
"1581","4"
"1582","4"
"1583","9"
"1584","1"
"1585","7"
"1586","7"
"1587","4"
"1588","4"
"1589","0"
"1590","1"
"1591","5"
"1592","1"
"1593","1"
"1594","3"
"1595","8"
"1596","4"
"1597","6"
"1598","6"
"1599","8"
"1600","7"
"1601","2"
"1602","4"
"1603","8"
"1604","5"
"1605","3"
"1606","6"
"1607","7"
"1608","1"
"1609","1"
"1610","1"
"1611","0"
"1612","3"
"1613","1"
"1614","1"
"1615","1"
"1616","0"
"1617","9"
"1618","6"
"1619","9"
"1620","0"
"1621","0"
"1622","1"
"1623","6"
"1624","0"
"1625","7"
"1626","7"
"1627","3"
"1628","9"
"1629","6"
"1630","0"
"1631","7"
"1632","4"
"1633","0"
"1634","3"
"1635","2"
"1636","0"
"1637","6"
"1638","1"
"1639","1"
"1640","6"
"1641","2"
"1642","4"
"1643","8"
"1644","1"
"1645","1"
"1646","0"
"1647","6"
"1648","6"
"1649","6"
"1650","2"
"1651","2"
"1652","8"
"1653","4"
"1654","1"
"1655","2"
"1656","7"
"1657","7"
"1658","2"
"1659","6"
"1660","6"
"1661","0"
"1662","7"
"1663","6"
"1664","3"
"1665","1"
"1666","4"
"1667","6"
"1668","8"
"1669","4"
"1670","1"
"1671","4"
"1672","1"
"1673","4"
"1674","9"
"1675","7"
"1676","7"
"1677","6"
"1678","6"
"1679","0"
"1680","8"
"1681","3"
"1682","4"
"1683","8"
"1684","0"
"1685","7"
"1686","7"
"1687","6"
"1688","9"
"1689","7"
"1690","2"
"1691","0"
"1692","9"
"1693","6"
"1694","6"
"1695","6"
"1696","6"
"1697","0"
"1698","3"
"1699","2"
"1700","6"
"1701","6"
"1702","0"
"1703","7"
"1704","0"
"1705","7"
"1706","8"
"1707","2"
"1708","8"
"1709","4"
"1710","1"
"1711","7"
"1712","9"
"1713","9"
"1714","9"
"1715","4"
"1716","2"
"1717","1"
"1718","1"
"1719","6"
"1720","7"
"1721","4"
"1722","6"
"1723","5"
"1724","0"
"1725","3"
"1726","6"
"1727","2"
"1728","1"
"1729","0"
"1730","3"
"1731","6"
"1732","1"
"1733","1"
"1734","1"
"1735","4"
"1736","0"
"1737","6"
"1738","6"
"1739","6"
"1740","6"
"1741","1"
"1742","7"
"1743","2"
"1744","1"
"1745","6"
"1746","1"
"1747","4"
"1748","1"
"1749","6"
"1750","6"
"1751","6"
"1752","1"
"1753","7"
"1754","2"
"1755","6"
"1756","6"
"1757","5"
"1758","6"
"1759","1"
"1760","3"
"1761","6"
"1762","6"
"1763","1"
"1764","1"
"1765","6"
"1766","6"
"1767","6"
"1768","3"
"1769","2"
"1770","6"
"1771","2"
"1772","2"
"1773","3"
"1774","0"
"1775","8"
"1776","1"
"1777","3"
"1778","9"
"1779","5"
"1780","6"
"1781","1"
"1782","2"
"1783","4"
"1784","4"
"1785","3"
"1786","5"
"1787","5"
"1788","5"
"1789","7"
"1790","0"
"1791","7"
"1792","7"
"1793","5"
"1794","0"
"1795","0"
"1796","1"
"1797","0"
"1798","6"
"1799","6"
"1800","0"
"1801","3"
"1802","4"
"1803","8"
"1804","1"
"1805","8"
"1806","7"
"1807","6"
"1808","8"
"1809","8"
"1810","6"
"1811","8"
"1812","1"
"1813","5"
"1814","1"
"1815","1"
"1816","1"
"1817","2"
"1818","7"
"1819","2"
"1820","4"
"1821","5"
"1822","1"
"1823","8"
"1824","3"
"1825","6"
"1826","6"
"1827","1"
"1828","3"
"1829","6"
"1830","0"
"1831","1"
"1832","8"
"1833","6"
"1834","6"
"1835","6"
"1836","1"
"1837","6"
"1838","0"
"1839","8"
"1840","4"
"1841","3"
"1842","6"
"1843","3"
"1844","6"
"1845","8"
"1846","1"
"1847","6"
"1848","3"
"1849","1"
"1850","9"
"1851","4"
"1852","2"
"1853","6"
"1854","3"
"1855","0"
"1856","1"
"1857","8"
"1858","7"
"1859","4"
"1860","1"
"1861","2"
"1862","5"
"1863","6"
"1864","5"
"1865","7"
"1866","1"
"1867","7"
"1868","5"
"1869","8"
"1870","4"
"1871","1"
"1872","3"
"1873","8"
"1874","6"
"1875","0"
"1876","6"
"1877","4"
"1878","4"
"1879","7"
"1880","7"
"1881","4"
"1882","4"
"1883","6"
"1884","7"
"1885","4"
"1886","0"
"1887","1"
"1888","6"
"1889","6"
"1890","6"
"1891","5"
"1892","3"
"1893","8"
"1894","8"
"1895","3"
"1896","7"
"1897","6"
"1898","1"
"1899","1"
"1900","6"
"1901","2"
"1902","0"
"1903","2"
"1904","2"
"1905","6"
"1906","8"
"1907","0"
"1908","3"
"1909","9"
"1910","6"
"1911","1"
"1912","6"
"1913","5"
"1914","6"
"1915","9"
"1916","1"
"1917","9"
"1918","7"
"1919","4"
"1920","4"
"1921","1"
"1922","0"
"1923","1"
"1924","2"
"1925","0"
"1926","9"
"1927","8"
"1928","1"
"1929","6"
"1930","7"
"1931","3"
"1932","1"
"1933","2"
"1934","3"
"1935","6"
"1936","9"
"1937","6"
"1938","1"
"1939","1"
"1940","6"
"1941","1"
"1942","9"
"1943","6"
"1944","8"
"1945","1"
"1946","7"
"1947","9"
"1948","6"
"1949","0"
"1950","2"
"1951","6"
"1952","8"
"1953","5"
"1954","6"
"1955","6"
"1956","6"
"1957","6"
"1958","7"
"1959","1"
"1960","6"
"1961","9"
"1962","3"
"1963","2"
"1964","2"
"1965","6"
"1966","4"
"1967","0"
"1968","6"
"1969","6"
"1970","6"
"1971","8"
"1972","6"
"1973","7"
"1974","9"
"1975","6"
"1976","3"
"1977","6"
"1978","3"
"1979","3"
"1980","1"
"1981","8"
"1982","3"
"1983","0"
"1984","4"
"1985","7"
"1986","1"
"1987","8"
"1988","8"
"1989","6"
"1990","9"
"1991","8"
"1992","4"
"1993","2"
"1994","7"
"1995","1"
"1996","3"
"1997","6"
"1998","7"
"1999","4"
"2000","6"
"2001","8"
"2002","4"
"2003","3"
"2004","0"
"2005","2"
"2006","3"
"2007","7"
"2008","7"
"2009","1"
"2010","9"
"2011","3"
"2012","1"
"2013","4"
"2014","5"
"2015","4"
"2016","0"
"2017","6"
"2018","7"
"2019","2"
"2020","1"
"2021","3"
"2022","4"
"2023","6"
"2024","3"
"2025","0"
"2026","8"
"2027","4"
"2028","7"
"2029","1"
"2030","0"
"2031","4"
"2032","3"
"2033","2"
"2034","6"
"2035","7"
"2036","6"
"2037","7"
"2038","1"
"2039","1"
"2040","9"
"2041","6"
"2042","3"
"2043","6"
"2044","6"
"2045","1"
"2046","8"
"2047","0"
"2048","1"
"2049","6"
"2050","8"
"2051","1"
"2052","4"
"2053","1"
"2054","9"
"2055","0"
"2056","1"
"2057","7"
"2058","7"
"2059","6"
"2060","6"
"2061","2"
"2062","7"
"2063","8"
"2064","0"
"2065","1"
"2066","8"
"2067","0"
"2068","5"
"2069","2"
"2070","1"
"2071","1"
"2072","8"
"2073","1"
"2074","8"
"2075","6"
"2076","2"
"2077","9"
"2078","0"
"2079","2"
"2080","4"
"2081","8"
"2082","7"
"2083","1"
"2084","4"
"2085","7"
"2086","4"
"2087","1"
"2088","6"
"2089","1"
"2090","3"
"2091","0"
"2092","1"
"2093","6"
"2094","0"
"2095","6"
"2096","3"
"2097","7"
"2098","3"
"2099","0"
"2100","1"
"2101","6"
"2102","3"
"2103","9"
"2104","7"
"2105","6"
"2106","7"
"2107","4"
"2108","7"
"2109","6"
"2110","0"
"2111","9"
"2112","1"
"2113","0"
"2114","8"
"2115","1"
"2116","6"
"2117","7"
"2118","6"
"2119","7"
"2120","4"
"2121","7"
"2122","1"
"2123","6"
"2124","6"
"2125","6"
"2126","0"
"2127","8"
"2128","0"
"2129","7"
"2130","0"
"2131","7"
"2132","3"
"2133","2"
"2134","8"
"2135","8"
"2136","0"
"2137","6"
"2138","3"
"2139","5"
